EnrStatus,Department,Year,YOG,Grade,CrsNo,Description,SecNo,T1AttTrmGr,T1Grd,T2AttTrmGr,T2Grd,T3AttTrmGr,T3Grd,T4AttTrmGr,T4Grd,Exam,FG,Credit,Credit.1,PotentialCredit,Term,TeacherNum
W07,MAT,2018,2020,10,5021,Math 2 H,5,,A,,A,,A,,A,A,A,5,5,,FY,30
W07,MAT,2019,2020,11,5031,Math 3 (Pre-Calculus) H,7,,A,,A,,A,,A,A,A,5,5,,FY,7
W07,MAT,2020,2020,12,5041,AP Calculus 4 BC,4,,A,,A,,P,,,,A,5,5,,FY,5
W07,,2016,2019,9,5011,Math 1 H,1,,A,,A,,A-,,A-,A,A,5,5,,FY,47
W07,,2017,2019,10,5021,Math 2 H,6,,A,,A,,A,,A,A,A,5,5,,FY,30
W07,MAT,2018,2019,11,5031,Math 3 H,2,,A,,A,,A-,,A,A,A,5,5,,FY,19
W07,MAT,2019,2019,12,5041,AP Calculus 4 BC,1,,A,,A,4,A-,,B+,,A-,5,5,,FY,6
W07,,2012,2016,9,5111,Math 1 ACP Acc,,,A-,,A,,B-,,A-,B+,B+,5,5,,,1
W07,,2013,2016,10,5121,Math 2 ACP Acc,,,B,,B+,,B+,,B+,B+,B+,5,5,,,1
W07,,2014,2016,11,5131,Math 3 ACP Acc,,,A-,,B,,C+,,C+,D-,B,5,5,,,1
W07,,2015,2016,12,5081,AP Calculus 4 AB,,,C,,C,,B-,,B+,,B-,5,5,,,1
W07,MAT,2019,2022,9,5011,Math 1 H,7,,A,,A,,A,,A,A,A,5,5,,FY,29
W07,MAT,2020,2022,10,5021,Math 2 H,8,,A,,A,,P,,,,A,5,5,,FY,6
W07,MAT,2021,2022,11,5031,Math 3 (Pre-Calculus) H,6,,A,,A,,A,1,A,,A,5,5,,FY,7
W07,MAT,2022,2022,12,5041,AP Calculus 4 BC,1,,A,,A,,A,,A,,A,5,5,,FY,5
W07,,2016,2019,9,5011,Math 1 H,7,,B,,A,,A,,A-,C+,B+,5,5,,FY,8
W07,,2017,2019,10,5021,Math 2 H,5,,A,,B,,B,,B+,D+,B,5,5,,FY,18
W07,MAT,2018,2019,11,5031,Math 3 H,3,,B+,,C+,,B-,,B-,D-,B-,5,5,,FY,7
W07,MAT,2019,2019,12,5081,AP Calculus 4 AB,4,,A,,A-,,B,,A-,,A-,5,5,,FY,10
W07,,2015,2017,10,5121,Math 2 ACP Acc,,,B-,,B,,B,,B,C+,B,5,5,,,1
W07,,2016,2017,11,5131,Math 3 ACP Acc,1,,B,,C,,B-,,B-,D+,C+,5,5,,FY,13
W07,,2017,2017,12,5141,Intro to Calculus ACP Acc,2,,C+,,C+,,B,,C,,C+,5,5,,FY,27
W07,,2017,2018,11,5411,Math 1  CP,2,,B,,D-,,P,,,,P,5,3.75,3.75,FY,55
Active,MAT,2023,2026,9,5161,Math 1 ACP,2,Y,A,Y,A,Y,B+,Y,A,A-,A,12,12,,FY,69
Active,MAT,2022,2025,9,5012,Math 1 Accelerated/Honors,15,,,,,,,,,,,5,0,2.5,FY,74
Active,MAT,2022,2025,9,5111,Math 1 ACP Acc,15,,,,,,B-,,B+,,B,5,6,,FY,74
Active,MAT,2023,2025,10,5021,Math 2 H,6,Y,C+,Y,B+,Y,B-,N,D-,F,C,12,12,,FY,28
W07,,2011,2015,9,5411,Math 1  II,,,B-,,C,,C,,B,D,C,5,5,,,1
W07,,2012,2015,10,5421,Math 2  CP,,,A-,,C+,,C+,,B+,C-,B-,5,5,,,1
W07,,2013,2015,11,5431,Math 3  CP,,,B,,B-,,B,,B,B,B,5,5,,,1
W07,,2014,2015,12,5741,Mathematics 12 CP,,,B-,,B,,C,,C+,,B-,5,5,,,1
W07,,2013,2016,10,5171,Math 2 ACP,,,A-,,A,,B+,,A-,A-,A-,5,5,,,1
W07,,2014,2016,11,5181,Math 3 ACP,,,B+,,A-,,N,,A-,D+,B,5,5,,,1
W07,,2015,2016,12,5191,Pre-Calculus ACP,,,A-,,B+,,B+,,B-,,B+,5,5,,,1
W07,,2015,2018,9,5161,Math 1 ACP,,,A-,,B,,N,,A-,A-,B+,5,5,,,1
W07,,2016,2018,10,5171,Math 2 ACP,5,,A,,A,,A,,B,A-,A-,5,5,,FY,31
W07,,2017,2018,11,5181,Math 3 ACP,1,,B,,B,,C,,B+,A-,B,5,5,,FY,1
W07,MAT,2018,2018,12,5191,Pre-Calculus ACP,5,,A,,F,,,,,,W,5,0,,FY,37
W07,,2013,2015,11,5181,Math 3 ACP,,,A-,,A,,B,,B,C-,B,5,5,,,1
W07,,2014,2015,12,5191,Pre-Calculus ACP,,,B+,,B,,B,,C,,B,5,5,,,1
W07,,2016,2019,9,5161,Math 1 ACP,3,,B+,,B+,,B,,B+,B,B+,5,5,,FY,31
W07,,2017,2019,10,5171,Math 2 ACP,2,,B+,,B-,,B,,C,C+,B-,5,5,,FY,31
W07,MAT,2018,2019,11,5181,Math 3 ACP,5,,B-,,B-,,B-,,C,B+,B-,5,5,,FY,32
W07,MAT,2019,2019,12,5191,Pre-Calculus ACP,2,,B,,B-,,B+,,B+,,B,5,5,,FY,14
Active,MAT,2023,2026,9,5011,Math 1 H,6,,,Y,A,Y,A,Y,A,A,A,12,12,,FY,9
Active,MAT,2023,2026,9,5012,Math 1 Accelerated/Honors,6,Y,A,,,,,,,,,12,,,FY,68
W07,,2009,2012,9,5111,Mathematics 1 Acc,,,,,,,,,,,A,5,5,,,1
W07,,2010,2012,10,5121,Mathematics 2 Acc,,,B,,B+,,B-,,B-,B-,B,5,5,,,1
W07,,2011,2012,11,5131,Mathematics 3 Acc,,,A-,,A,,B-,,B-,D-,B-,5,5,,,1
W07,,2012,2012,12,5141,Intro to Calculus ACP Acc,,,B,,A,,B-,,B-,,B,5,5,,,1
W07,,2014,2017,9,5111,Math 1 ACP Acc,,,A-,,A-,,B,,B,B,B+,5,5,,,1
W07,,2015,2017,10,5121,Math 2 ACP Acc,,,B,,B+,,B,,B,B-,B,5,5,,,1
W07,,2016,2017,11,5131,Math 3 ACP Acc,3,,B+,,B+,,A,,A,A-,A-,5,5,,FY,22
W07,,2017,2017,12,5141,Intro to Calculus ACP Acc,3,,A-,,B,,C+,,C+,,B,5,5,,FY,1
W07,MAT,2019,2022,9,5111,Math 1 ACP Acc,2,,A-,,B+,,B,,B,D-,B,5,5,,FY,48
W07,MAT,2020,2022,10,5121,Math 2 ACP Acc,1,,A,,A,,P,,,,A,5,5,,FY,12
Active,MAT,2022,2025,9,5011,Math 1 H,2,,,,,,A-,,B+,,A,5,12,,FY,73
Active,MAT,2022,2025,9,5012,Math 1 Accelerated/Honors,2,,A,,A,,,,,,,5,,,FY,73
Active,MAT,2023,2025,10,5021,Math 2 H,10,Y,A,Y,B,Y,C+,Y,A-,B,B+,12,12,,FY,12
W01,,2014,2017,9,5111,Math 1 ACP Acc,,,B,,C+,,B,,B,B-,B,5,5,,,1
W01,,2015,2017,10,5121,Math 2 ACP Acc,,,B+,,B+,,B,,B+,B,B,5,5,,,1
W07,,2012,2015,10,5121,Math 2 ACP Acc,,,A,,B,,C+,,C,C,B-,5,5,,,1
W07,,2013,2015,11,5131,Math 3 ACP Acc,,,C,,C+,,B-,,D,D+,C,5,5,,,1
W07,,2014,2015,12,5141,Intro to Calculus ACP Acc,,,C+,,C-,,C,,C,,C,5,5,,,1
W07,,2013,2016,9,5111,Math 1 ACP Acc,,,A-,,A,,A-,,A,A,A,5,5,,,1
W07,,2014,2016,10,5121,Math 2 ACP Acc,,,A-,,B+,,A-,,A,B+,A-,5,5,,,1
W07,,2015,2016,11,5131,Math 3 ACP Acc,,,N,,,,,,,,,5,,,,1
W07,,2016,2016,12,5191,Pre-Calculus ACP,2,,A,,P,,B+,,B,,B,5,5,,FY,8
W03,,2015,2018,9,5011,Math 1 H,,,B+,,B,,B,,B+,B,B+,5,5,,,1
W03,,2016,2018,10,5021,Math 2 H,5,,B,,B+,,B+,,B,B-,B,5,5,,FY,1
W03,,2017,2018,11,5031,Math 3 H,4,,B,,A,,B,,B-,A-,B,5,5,,FY,19
W07,,2014,2016,10,5121,Math 2 ACP Acc,,,B+,,N,,,,,,,5,,,,1
W07,,2016,2019,9,5111,Math 1 ACP Acc,1,,A,,A,,A,,A,A-,A,5,5,,FY,10
W07,,2017,2019,10,5121,Math 2 ACP Acc,4,,A-,,A-,,B,,A-,B-,B+,5,5,,FY,32
W07,MAT,2018,2019,11,5131,Math 3 ACP Acc,3,,B+,,B,,A-,,B,B,B+,5,5,,FY,47
W07,MAT,2019,2019,12,5141,Intro to Calculus ACP Acc,1,,A-,,A-,,A,,A,,A,5,5,,FY,7
W07,,2016,2019,9,5111,Math 1 ACP Acc,5,,A,,A,,A,,B-,A,A,5,5,,FY,10
W07,,2017,2019,10,5121,Math 2 ACP Acc,6,,A,,A,,A,,A,A,A,5,5,,FY,5
W07,MAT,2018,2019,11,5131,Math 3 ACP Acc,3,,A,,A,,A,,A,A,A,5,5,,FY,47
W07,MAT,2019,2019,12,5081,AP Calculus 4 AB,5,,A-,,A-,,A,,A-,,A,5,5,,FY,29
Active,MAT,2022,2025,9,5011,Math 1 H,4,,,,,,A,,A,,A,5,12,,FY,83
Active,MAT,2022,2025,9,5012,Math 1 Accelerated/Honors,4,,A,,A,,,,,,,5,,,FY,84
Active,MAT,2023,2025,10,5021,Math 2 H,7,Y,A,Y,A,Y,A,Y,A,A,A,12,12,,FY,29
W07,MAT,2019,2022,9,5011,Math 1 H,5,,A,,B+,,B+,,B+,C,B+,5,5,,FY,3
W07,MAT,2020,2022,10,5021,Math 2 H,8,,A,,A,,P,,,,A,5,5,,FY,6
W07,MAT,2021,2022,11,5031,Math 3 (Pre-Calculus) H,2,,A,,A,,A,,A,,A,5,5,,FY,10
W07,MAT,2022,2022,12,5041,AP Calculus 4 BC,4,,A,,A,,A-,,A-,,A,5,5,,FY,11
W07,MAT,2020,2023,9,5011,Math 1 H,3,,A,,B+,,P,,,,A-,5,12,,FY,9
W07,MAT,2021,2023,10,5021,Math 2 H,2,,A,,A,,A,,A,,A,5,12,,FY,50
W07,MAT,2022,2023,11,5031,Math 3 (Pre-Calculus) H,1,,A,,A,,A,,A,,A,5,12,,FY,48
W07,MAT,2023,2023,12,5041,AP Calculus 4 BC,2,Y,A,Y,A,Y,A,Y,B+,,A,12,12,,FY,10
W07,,2007,2010,9,5101,Algebra 1  I,,,,,,,,,,,B+,5,5,,,1
W07,,2008,2010,10,5161,Math 1  I,,,,,,,,,,,B,5,5,,,1
W07,,2009,2010,11,5171,Math 2  I,,,,,,,,,,,C-,5,5,,,1
Active,MAT,2021,2024,9,5011,Math 1 H,3,,A,,A,,A,,A,,A,5,12,,FY,53
Active,MAT,2022,2024,10,5021,Math 2 H,2,,A,,A,,A,,A,,A,5,12,,FY,70
Active,MAT,2023,2024,11,5031,Math 3 (Pre-Calculus) H,9,Y,A,Y,A,Y,A,Y,A,A,A,12,12,,FY,7
W07,,2008,2011,9,5411,Math 1  II,,,,,,,,,,,C-,5,5,,,1
W07,,2010,2011,11,5431,Math 3  II,,,B-,,N,,N,,B-,D-,C-,5,5,,,1
W02,,2016,2018,10,5021,Math 2 H,6,,,,P,,B-,,B-,C,C,5,3.75,3.75,FY,1
W07,,2012,2016,9,5411,Math 1  CP,,,B,,N,,N,,N,B,N,5,0,,,1
W07,,2013,2016,10,5421,Math 2  CP,,,B,,C+,,C-,,B-,A-,B,5,5,,,1
W07,,2015,2016,12,8581,Business Math CP,,,B,,B,,A,,A,,A-,5,5,,,1
W07,,2015,2018,9,5111,Math 1 ACP Acc,,,C+,,B-,,B,,B,B-,B-,5,5,,,1
W07,,2016,2018,10,5121,Math 2 ACP Acc,4,,B-,,B,,B,,B+,B-,B,5,5,,FY,32
W07,,2017,2018,11,5131,Math 3 ACP Acc,5,,B,,B,,A-,,B+,C,B,5,5,,FY,22
W07,MAT,2018,2018,12,5141,Intro to Calculus ACP Acc,2,,B+,,A-,,,,,,A-,5,2.5,2.5,FY,30
W07,MAT,2018,2018,12,5141,Intro to Calculus ACP Acc,5,,,,,,C+,,C+,,B,5,5,,FY,19
W07,,2013,2016,9,5161,Math 1 ACP,,,C,,A-,,A-,,B+,A-,A-,5,5,,,1
W07,,2014,2016,10,5171,Math 2 ACP,,,A-,,A,,B+,,B,A-,A-,5,5,,,1
W07,,2015,2016,11,5181,Math 3 ACP,,,A,,A-,,A-,,A,A-,A,5,5,,,1
W07,,2016,2016,12,5191,Pre-Calculus ACP,1,,A,,A,,A-,,,,A-,5,3.75,3.75,FY,8
W07,,2007,2010,9,5111,Mathematics 1 Acc,,,,,,,,,,,B,5,5,,,1
W07,,2008,2010,10,5121,Mathematics 2 Acc,,,,,,,,,,,A-,5,5,,,1
W07,,2009,2010,11,5131,Mathematics 3 Acc,,,,,,,,,,,B,5,5,,,1
W07,,2010,2010,12,5141,Introduction to Calculus Acc A,,,B+,,B+,,C+,,B+,,B,5,5,,,1
Active,MAT,2021,2024,9,5111,Math 1 ACP Acc,3,,A,,A,,A,,A,,A,5,12,,FY,11
Active,MAT,2022,2024,10,5021,Math 2 H,12,,A-,,A-,,B-,16,C,,B-,5,12,,FY,79
Active,MAT,2023,2024,11,5131,Math 3 ACP Accelerated (Pre-Calculus),1,Y,A-,Y,B-,Y,B,N,A,F,B,12,12,,FY,18
W07,,2017,2020,9,5401,ELL Math CP,1,,,,,,,,A,A-,A,5,1.25,1.25,FY,23
W07,MAT,2019,2020,11,5171,Math 2 ACP,2,,A-,,,,,,,,,5,,,FY,45
W07,MAT,2019,2020,11,5171,Math 2 ACP,3,,,,B+,,B,,B,,B+,5,5,,FY,17
W07,MAT,2020,2020,12,5181,Math 3 ACP,2,,B-,,A-,,P,,,,B,5,5,,FY,47
W07,,2013,2016,9,5111,Math 1 ACP Acc,,,B,,C+,,B-,,C+,C-,C+,5,5,,,1
W07,,2014,2016,10,5121,Math 2 ACP Acc,,,B+,,B-,,B,,B-,C-,B-,5,5,,,1
W07,,2015,2016,11,5131,Math 3 ACP Acc,,,C,,C,,,,,,,5,,,,1
W07,,2015,2016,11,5181,Math 3 ACP,,,,,,,A-,,N,B,A-,5,5,,,1
W07,,2016,2016,12,5191,Pre-Calculus ACP,3,,A-,,A-,,B,,B,,B+,5,5,,FY,22
W07,,2015,2018,9,5011,Math 1 H,,,B+,,A-,,A,,B+,B+,A-,5,5,,,1
W07,,2016,2018,10,5021,Math 2 H,6,,A,,B,,B,,A-,B,B+,5,5,,FY,1
W07,,2017,2018,11,5031,Math 3 H,6,,B+,,B,,B,,NC-,B,B,5,5,,FY,19
W07,MAT,2018,2018,12,5041,AP Calculus 4 BC,4,,C+,,B-,,NC+,,C+,,C+,5,5,,FY,6
W07,,2014,2017,9,5011,Math 1 H,,,A-,,A-,,B-,,A-,A-,A-,5,5,,,1
W07,,2015,2017,10,5021,Math 2 H,,,A,,A-,,B+,,A,A-,A-,5,5,,,1
W07,,2016,2017,11,5031,Math 3 H,3,,A,,B,,A-,,A,A,A,5,5,,FY,19
W07,,2017,2017,12,5041,AP Calculus 4 BC,3,,B+,,B+,,B+,,B,,B+,5,5,,FY,35
W07,,2010,2013,9,5111,Mathematics 1 Acc,,,A,,A,,B+,,B+,B,A-,5,5,,,1
W07,,2011,2013,10,5121,Mathematics 2 Acc,,,B+,,B+,,B-,,B,B,B,5,5,,,1
W07,,2012,2013,11,5131,Math 3 ACP Acc,,,B,,C+,,B,,B+,C+,B,5,5,,,1
W07,,2014,2017,9,5111,Math 1 ACP Acc,,,A,,A-,,B-,,B,B-,B,5,5,,,1
W07,,2015,2017,10,5121,Math 2 ACP Acc,,,B+,,B+,,A-,,A,B,B+,5,5,,,1
W07,,2016,2017,11,5131,Math 3 ACP Acc,6,,A-,,A-,,A,,A-,B+,A-,5,5,,FY,22
W07,,2017,2017,12,5141,Intro to Calculus ACP Acc,2,,A-,,B+,,A-,,B,,B+,5,5,,FY,27
W07,,2012,2013,11,5421,Math 2  CP,,,C+,,D,,C,,D+,B-,C,5,5,,,1
W07,,2013,2013,12,5431,Math 3  CP,,,C-,,D,,D-,,D-,,D,5,5,,,1
W07,MAT,2019,2022,9,5111,Math 1 ACP Acc,1,,A-,,A-,,B+,,B+,C+,B+,5,5,,FY,48
W07,MAT,2020,2022,10,5121,Math 2 ACP Acc,8,,B+,,A-,,P,,,,A-,5,5,,FY,32
W07,MAT,2021,2022,11,5131,Math 3 ACP Accelerated (Pre-Calculus),1,,A,,A,,A,,A,,A,5,5,,FY,18
W07,MAT,2022,2022,12,5141,Intro to Calculus ACP Acc,1,,A,,A,,A,,B+,,A,5,5,,FY,27
W07,,2014,2017,9,5161,Math 1 ACP,,,C+,,C,,C,,C,F,C,5,5,,,1
W07,,2015,2017,10,5171,Math 2 ACP,,,,,C-,,B-,,B-,D+,C+,5,5,,,1
W07,,2015,2017,10,5821,Math 2 SIMMS  ACP,,,D-,,,,,,,,,5,,,,1
W07,,2016,2017,11,5181,Math 3 ACP,1,,A-,,B+,,B+,,B+,C+,B+,5,5,,FY,20
W07,,2017,2017,12,5191,Pre-Calculus ACP,4,,A-,,B,,C,,A,,B+,5,5,,FY,37
W07,,2012,2016,9,5161,Math 1 ACP,,,D,,B-,,F,,D,F,D,5,5,,,1
W07,,2013,2016,10,5171,Math 2 ACP,,,D,,C,,A-,,B,D-,C,5,5,,,1
W07,,2014,2016,11,5181,Math 3 ACP,,,D,,D,,,,,,,5,,,,1
W07,,2015,2016,12,8581,Business Math CP,,,B,,A,,A,,B-,,B+,5,5,,,1
W07,,2012,2016,10,5171,Math 2 ACP,,,D-,,C-,,C,,C,B-,C,5,5,,,1
W07,,2013,2016,11,5181,Math 3 ACP,,,A-,,B,,B+,,A-,B,B+,5,5,,,1
Active,MAT,2023,2026,9,5011,Math 1 H,2,,,Y,A,Y,B+,Y,A,B+,A-,12,12,,FY,4
Active,MAT,2023,2026,9,5012,Math 1 Accelerated/Honors,2,Y,A,,,,,,,,,12,,,FY,4
W07,MAT,2020,2023,9,5161,Math 1 ACP,4,,A-,,B+,,P,,,,B+,5,12,,FY,37
W07,MAT,2021,2023,10,5171,Math 2 ACP,7,,A,,A,,A,,A,,A,5,12,,FY,76
W07,MAT,2022,2023,11,5181,Math 3 ACP,3,,A,,A-,,A-,,A-,,A-,5,12,,FY,6
W07,MAT,2023,2023,12,5191,Trigonometry & Statistics ACP,1,Y,A,Y,A-,Y,A-,Y,B+,,B+,12,12,,FY,5
W07,,2007,2010,9,5111,Mathematics 1 Acc,,,,,,,,,,,B-,5,5,,,1
W07,,2008,2010,10,5121,Mathematics 2 Acc,,,,,,,,,,,C+,5,5,,,1
W07,,2009,2010,11,5131,Mathematics 3 Acc,,,,,,,,,,,B+,5,5,,,1
W07,,2010,2010,12,5141,Introduction to Calculus Acc A,,,A-,,B,,B,,B+,,B+,5,5,,,1
W07,,2014,2017,9,5111,Math 1 ACP Acc,,,A,,A-,,B,,B,B+,B+,5,5,,,1
W07,,2015,2017,10,5121,Math 2 ACP Acc,,,A-,,A,,A-,,A,A,A,5,5,,,1
W07,,2016,2017,11,5131,Math 3 ACP Acc,4,,A,,A,,A,,A,A,A,5,5,,FY,44
W07,,2017,2017,12,5081,AP Calculus 4 AB,1,,A-,,B,,B,,B,,B+,5,5,,FY,10
W08,,2011,2014,9,5411,Math 1  II,,,N,,,,,,,,,5,,,,1
W07,,2013,2016,9,5111,Math 1 ACP Acc,,,,,A-,,B+,,A-,C,B,5,5,,,1
W07,,2013,2016,9,5811,Math 1 SIMMS  ACP,,,B,,,,,,,,,5,,,,1
W07,,2014,2016,10,5121,Math 2 ACP Acc,,,C,,B,,B+,,C,B,B-,5,5,,,1
W07,,2015,2016,11,5131,Math 3 ACP Acc,,,B,,B,,B,,B,C+,B,5,5,,,1
W07,,2016,2016,12,5141,Intro to Calculus ACP Acc,1,,B-,,B-,,C+,,C+,,B-,5,5,,FY,3
W07,,2011,2012,11,5411,Math 1  II,,,B-,,,,,,,,,5,,,,1
W07,MAT,2020,2023,9,5011,Math 1 H,5,,C,,B,,P,,,,C,5,12,,FY,29
W07,MAT,2021,2023,10,5021,Math 2 H,3,,P,,P,,P,,P,,P,5,12,,FY,30
W07,MAT,2022,2023,11,5131,Math 3 ACP Accelerated (Pre-Calculus),2,,A,,B+,,B,,B,,B+,5,12,,FY,31
W07,MAT,2023,2023,12,5141,Intro to Calculus ACP Acc,4,Y,A-,N,A,N,B+,N,F,,B-,12,12,,FY,27
W07,MAT,2018,2021,9,5111,Math 1 ACP Acc,1,,A-,,B,,B+,,C-,,B-,5,5,,FY,54
W07,MAT,2019,2021,10,5121,Math 2 ACP Acc,1,,B,,B+,,B-,,B,A,B,5,5,,FY,46
W07,MAT,2020,2021,11,5131,Math 3 ACP Accelerated (Pre-Calculus),5,,A,,B,,P,,,,B+,5,5,,FY,44
W07,MAT,2021,2021,12,5141,Intro to Calculus ACP Acc,3,,A,,A,,A,,B,,A,5,5,,FY,61
W07,MAT,2019,2022,9,5011,Math 1 H,6,,A,,A,,A,,A-,A,A,5,5,,FY,29
W07,MAT,2020,2022,10,5021,Math 2 H,7,,A,,A-,,P,,,,A,5,5,,FY,15
W07,MAT,2021,2022,11,5031,Math 3 (Pre-Calculus) H,5,,A,,A,,A,,A,,A,5,5,,FY,6
W07,MAT,2022,2022,12,5041,AP Calculus 4 BC,1,,A,,A,,A,,C,,A-,5,5,,FY,5
Active,MAT,2022,2025,9,5011,Math 1 H,5,,,,,,A,,A,,A,5,12,,FY,11
Active,MAT,2022,2025,9,5012,Math 1 Accelerated/Honors,5,,A,,A,,,,,,,5,,,FY,11
Active,MAT,2023,2025,10,5021,Math 2 H,8,Y,A,Y,A,Y,A,Y,A,A,A,12,12,,FY,29
W07,MAT,2018,2021,9,5111,Math 1 ACP Acc,1,,A,,A,,A,,B,,A,5,5,,FY,54
W07,MAT,2019,2021,10,5121,Math 2 ACP Acc,6,,A,,A,,A,3,A,A,A,5,5,,FY,12
W07,MAT,2020,2021,11,5131,Math 3 ACP Accelerated (Pre-Calculus),2,,A,,A,,P,,,,A,5,5,,FY,26
W07,MAT,2021,2021,12,5081,AP Calculus 4 AB,1,,A,,B,,A,,A,,A,5,5,,FY,19
Active,MAT,2022,2025,9,5011,Math 1 H,8,,,,,,B,,B,,B+,5,12,,FY,37
Active,MAT,2022,2025,9,5012,Math 1 Accelerated/Honors,8,,A,,B+,,,,,,,5,,,FY,37
Active,MAT,2023,2025,10,5021,Math 2 H,12,Y,A,Y,A,Y,A,Y,A-,D,A-,12,12,,FY,9
Active,MAT,2022,2025,9,5161,Math 1 ACP,2,,C-,,C,,B-,,C,,C+,5,12,,FY,12
Active,MAT,2023,2025,10,5171,Math 2 ACP,4,Y,A,Y,A,Y,A,Y,A,A,A,12,12,,FY,71
W07,,2013,2015,11,5181,Math 3 ACP,,,B+,,A-,,A-,,B+,B,B+,5,5,,,1
W07,,2014,2015,12,5191,Pre-Calculus ACP,,,A-,,A,,A-,,B,,A-,5,5,,,1
W07,MAT,2018,2021,9,5161,Math 1 ACP,2,,B-,,P,,,,,,,5,0,,FY,31
W07,MAT,2018,2021,9,5411,Math 1  CP,4,,,,,,NB,,NB,C+,B,5,5,,FY,20
W07,MAT,2019,2021,10,5421,Math 2  CP,2,,B+,6,B-,4,A-,5,A-,B+,B+,5,5,,FY,88
W07,MAT,2020,2021,11,5181,Math 3 ACP,3,,A,,A,,P,,,,A,5,5,,FY,21
W07,MAT,2021,2021,12,5191,Trigonometry & Statistics ACP,3,,A,,B,,A,,A,,A,5,5,,FY,64
W07,,2017,2020,9,5111,Math 1 ACP Acc,5,,C,,B,,B+,,B-,C-,B-,5,5,,FY,10
W07,MAT,2018,2020,10,5121,Math 2 ACP Acc,6,,B+,,B,,B-,,A-,B-,B+,5,5,,FY,40
W07,MAT,2019,2020,11,5131,Math 3 ACP Accelerated (Pre-Calculus),5,,B+,,B+,,B,,A-,D+,B,5,5,,FY,31
W07,MAT,2020,2020,12,5141,Intro to Calculus ACP Acc,3,,A-,,B+,,P,,,,B+,5,5,,FY,27
W07,,2016,2019,9,5111,Math 1 ACP Acc,1,,A,,A,,A,,A,B+,A,5,5,,FY,10
W07,,2017,2019,10,5121,Math 2 ACP Acc,1,,B-,,B,,B,,A,B-,B,5,5,,FY,40
W07,MAT,2018,2019,11,5131,Math 3 ACP Acc,1,,B-,,B,6,C+,,B,C,B,5,5,,FY,44
W07,MAT,2019,2019,12,5141,Intro to Calculus ACP Acc,1,,C+,,C-,,C-,,C,,C,5,5,,FY,7
W07,,2010,2013,9,5111,Mathematics 1 Acc,,,B-,,N,,F,,F,F,F,5,0,,,1
W07,,2012,2013,10,5181,Math 3 ACP,,,B,,A,,B,,C+,B-,B,5,5,,,1
W07,,2013,2013,12,5191,Pre-Calculus ACP,,,A,,A,,A,,A,,A,5,5,,,1
W07,MAT,2019,2022,9,5111,Math 1 ACP Acc,5,,B,,B+,,A-,,A,B-,B+,5,5,,FY,22
W07,MAT,2020,2022,10,5121,Math 2 ACP Acc,3,,B,,B+,,P,,,,B+,5,5,,FY,15
W07,MAT,2021,2022,11,5131,Math 3 ACP Accelerated (Pre-Calculus),8,,A,,A,,A,,A,,A,5,5,,FY,31
W07,MAT,2022,2022,12,5141,Intro to Calculus ACP Acc,1,,A,,A-,,B,,B,,A-,5,5,,FY,27
W07,,2010,2013,9,5011,Honors Math 1,,,A-,,B+,,A-,,B,C,B,5,5,,,1
W07,,2011,2013,10,5021,Honors Math 2,,,A-,,A-,,B,,B,C,B,5,5,,,1
W07,,2012,2013,11,5031,Honors Math 3,,,B+,,A,,B+,,A,B,A-,5,5,,,1
W07,,2013,2013,12,5081,AP Calculus 4 AB,,,A,,A,,B,,B+,,A-,5,5,,,1
W07,,2016,2019,9,5111,Math 1 ACP Acc,7,,C-,,C-,,B,,B-,C,C,5,5,,FY,48
W07,,2017,2019,10,5121,Math 2 ACP Acc,4,,A-,,A-,,B-,,B,C,B,5,5,,FY,32
W07,MAT,2018,2019,11,5131,Math 3 ACP Acc,7,,B-,,C+,,C-,,C,C-,C,5,5,,FY,22
W07,MAT,2019,2019,12,5141,Intro to Calculus ACP Acc,1,,C,,D-,,D-,,,,D,5,3.75,,FY,7
W07,,2013,2016,9,5111,Math 1 ACP Acc,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2014,2016,10,5121,Math 2 ACP Acc,,,A-,,B+,,A-,,A-,A,A-,5,5,,,1
W07,,2015,2016,11,5131,Math 3 ACP Acc,,,A,,A,,A,,A,B,A,5,5,,,1
W07,,2016,2016,12,5081,AP Calculus 4 AB,2,,B+,,A,,A,,A,,A-,5,5,,FY,10
W07,,2012,2016,9,5011,Honors Math 1,,,A,,B,,A-,,A,A,A-,5,5,,,1
W07,,2013,2016,10,5021,Math 2 H,,,A-,,A-,,A-,,A,B+,A-,5,5,,,1
W07,,2014,2016,11,5031,Math 3 H,,,A,,A,,A,,A,A,A,5,5,,,1
W07,,2015,2016,12,5041,AP Calculus 4 BC,,,A-,,A-,,A,,A-,,A-,5,5,,,1
W07,,2010,2013,9,5011,Honors Math 1,,,C-,,B-,,,,,,,5,,,,1
W07,,2010,2013,9,5111,Mathematics 1 Acc,,,,,,,A,,A,A,A,5,5,,,1
W07,,2011,2013,10,5121,Mathematics 2 Acc,,,A-,,B,,B+,,A,B+,A-,5,5,,,1
W07,,2012,2013,11,5131,Math 3 ACP Acc,,,A-,,A-,,A-,,B+,B+,A-,5,5,,,1
W07,,2013,2013,12,5141,Intro to Calculus ACP Acc,,,A,,A,,B,,B,,B+,5,5,,,1
W07,,2015,2018,9,5011,Math 1 H,,,C,,A,,A,,A-,A,A-,5,5,,,1
