,Unnamed: 0,State,Area name,FIPS,TotalVote2024,DemVote2024,RepVote2024,OtherVote2024,"Less than a high school diploma, 2000","High school diploma only, 2000","Some college or associate's degree, 2000","Bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Less than a high school diploma, 2008-12","High school diploma only, 2008-12","Some college or associate's degree, 2008-12","Bachelor's degree or higher, 2008-12","Percent of adults with less than a high school diploma, 2008-12","Percent of adults with a high school diploma only, 2008-12","Percent of adults completing some college or associate's degree, 2008-12","Percent of adults with a bachelor's degree or higher, 2008-12","Less than a high school diploma, 2018-22","High school diploma only, 2018-22","Some college or associate's degree, 2018-22","Bachelor's degree or higher, 2018-22","Percent of adults with less than a high school diploma, 2018-22","Percent of adults with a high school diploma only, 2018-22","Percent of adults completing some college or associate's degree, 2018-22","Percent of adults with a bachelor's degree or higher, 2018-22",Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Unemp2001,Unemp2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,RepVote2020,DemVote2020,TotalVote2020,pctdem2008,pctdem2012,pctdem2016,pctrep2008,pctrep2012,pctrep2016,dempct2024,dempct2020,DiffPct,FIPS2,FIPS3,Diff3
2548,2548,TX,Archer County,48009,5129,519.0,4590,20,1083.0,2063.0,1671.0,912.0,18.9,36.0,29.2,15.9,878.0,2255.0,1829.0,1165.0,14.33001469,36.8043088,29.85147707,19.01419945,533.0,2250.0,1732.0,1519.0,8.833278091,37.28869738,28.70401061,25.17401392,3.0,2.0,1.0,3.2,3.4,69286.0,103.5,4300.0,446.0,4796.0,16.95,12.61,9.2,82.36,86.46,88.4,10.118931565607332,9.299416180150125,0.8195153854572066,48009,48009,1
2549,2549,TX,Armstrong County,48011,1109,77.0,1029,3,257.0,405.0,497.0,299.0,17.6,27.8,34.1,20.5,157.0,317.0,503.0,302.0,12.27521501,24.78498827,39.32759969,23.61219703,96.0,441.0,449.0,345.0,7.212622089,33.13298272,33.73403456,25.92036063,2.0,2.0,1.0,3.3,2.8,64401.0,96.2,1035.0,75.0,1112.0,12.93,10.48,6.86,86.46,88.56,90.5,6.9431920649233545,6.744604316546763,0.19858774837659166,48011,48011,1
2550,2550,TX,Atascosa County,48013,18414,5140.0,13126,148,7919.0,7270.0,5178.0,2384.0,34.8,32.0,22.8,10.5,7423.0,10067.0,7067.0,3686.0,26.2826187,35.64423043,25.02212938,13.05102149,6130.0,12558.0,8269.0,4581.0,19.43686981,39.81863149,26.21916418,14.52533452,1.0,1.0,1.0,4.6,4.0,57905.0,86.5,12039.0,5876.0,18118.0,44.43,40.35,34.02,54.96,58.65,63.03,27.9135440425763,32.431835743459544,-4.518291700883243,48013,48013,-1
2551,2551,TX,Austin County,48015,15357,2809.0,12438,110,3890.0,4935.0,3805.0,2650.0,25.5,32.3,24.9,17.3,3114.0,6466.0,5815.0,3511.0,16.4709616,34.20078282,30.7574315,18.57082408,2540.0,6819.0,6542.0,5057.0,12.11947705,32.53650157,31.21481057,24.1292108,1.0,1.0,1.0,4.0,3.9,68150.0,101.8,11447.0,2951.0,14554.0,24.07,19.33,18.9,74.96,79.53,78.52,18.291332942632025,20.27621272502405,-1.9848797823920243,48015,48015,-1
2552,2552,TX,Bailey County,48017,1739,332.0,1393,14,1523.0,1249.0,821.0,367.0,38.5,31.5,20.7,9.3,1314.0,1201.0,964.0,537.0,32.71912351,29.90537849,24.00398406,13.37151394,1162.0,1461.0,1053.0,666.0,26.76186089,33.64808844,24.25149701,15.33855366,7.0,9.0,0.0,4.7,4.2,47375.0,70.8,1434.0,409.0,1860.0,29.45,25.66,22.14,69.86,73.73,74.96,19.091431857389303,21.989247311827956,-2.8978154544386534,48017,48017,-1
2553,2553,TX,Bandera County,48019,13585,2527.0,10929,129,1869.0,3924.0,4110.0,2384.0,15.2,31.9,33.4,19.4,1890.0,4413.0,5565.0,3496.0,12.30148399,28.7229888,36.22103619,22.75449102,1307.0,4822.0,5700.0,4450.0,8.028748695,29.62098409,35.01443578,27.33583144,1.0,1.0,1.0,4.0,3.7,69051.0,103.1,10057.0,2505.0,12715.0,24.2,19.73,16.89,74.59,78.6,79.89,18.6013986013986,19.70114038537161,-1.099741783973009,48019,48019,-1
2554,2554,TX,Bastrop County,48021,39733,15941.0,23276,516,8603.0,11806.0,10493.0,6347.0,23.1,31.7,28.2,17.0,9378.0,15968.0,15717.0,8112.0,19.07066599,32.47178444,31.96136248,16.49618709,10931.0,19628.0,19143.0,14887.0,16.92393442,30.38907554,29.63817368,23.04881636,1.0,1.0,1.0,4.6,3.3,72809.0,108.7,20516.0,15474.0,36665.0,45.09,40.29,37.14,53.31,57.32,57.38,40.12030302267637,42.203736533478796,-2.083433510802429,48021,48021,-1
2555,2555,TX,Baylor County,48023,1671,184.0,1467,20,879.0,962.0,743.0,355.0,29.9,32.7,25.3,12.1,476.0,959.0,766.0,611.0,16.92745377,34.10384068,27.24039829,21.72830725,321.0,905.0,668.0,574.0,13.00648298,36.66936791,27.06645057,23.25769854,8.0,6.0,0.0,4.9,2.7,45408.0,67.8,1494.0,183.0,1702.0,22.28,16.77,12.74,76.81,81.47,84.52,11.011370436864153,10.752056404230316,0.2593140326338368,48023,48023,1
2556,2556,TX,Bee County,48025,8777,2597.0,6107,73,5409.0,7154.0,5494.0,2511.0,26.3,34.8,26.7,12.2,6384.0,6852.0,6671.0,1844.0,29.3503747,31.50199991,30.66985426,8.477771137,4269.0,7195.0,7653.0,2483.0,19.76388889,33.31018519,35.43055556,11.49537037,6.0,5.0,0.0,6.0,5.8,45431.0,67.8,6006.0,3288.0,9420.0,44.69,43.81,40.59,54.81,55.29,55.91,29.588697732710493,34.904458598726116,-5.315760866015623,48025,48025,-1
2557,2557,TX,Bell County,48027,130355,53800.0,75031,1524,21081.0,37714.0,51427.0,27208.0,15.3,27.4,37.4,19.8,20017.0,52863.0,70992.0,39227.0,10.93233715,28.87126636,38.77246735,21.42392913,20915.0,58840.0,87007.0,60970.0,9.18404089,25.83738781,38.20587357,26.77269773,2.0,2.0,1.0,4.9,4.4,58878.0,87.9,67893.0,57014.0,127375.0,44.74,41.19,39.79,54.51,57.51,54.74,41.27191131909018,44.76074582924436,-3.4888345101541773,48027,48027,-1
2558,2558,TX,Bexar County,48029,754306,408981.0,336260,9065,195880.0,206345.0,254325.0,192454.0,23.1,24.3,30.0,22.7,193202.0,260961.0,335207.0,276160.0,18.13200942,24.49119218,31.45917994,25.91761846,183190.0,318848.0,400942.0,394997.0,14.11350124,24.56499614,30.88976153,30.43174109,1.0,1.0,1.0,4.6,3.7,63014.0,94.1,308618.0,448452.0,768952.0,52.41,51.56,54.19,46.85,47.04,40.76,54.21950773293597,58.31989512999511,-4.100387397059137,48029,48029,-1
2559,2559,TX,Blanco County,48031,8439,1952.0,6384,103,1145.0,1794.0,1650.0,1306.0,19.4,30.4,28.0,22.2,861.0,2238.0,2387.0,2099.0,11.35135135,29.50560316,31.47000659,27.67303889,856.0,2388.0,2895.0,2710.0,9.673409425,26.98610012,32.71556108,30.62492937,8.0,4.0,0.0,3.7,2.8,69247.0,103.4,5443.0,1911.0,7441.0,29.7,24.53,21.88,69.2,73.16,74.09,23.130702689892168,25.68203198494826,-2.5513292950560924,48031,48031,-1
2560,2560,TX,Borden County,48033,387,16.0,370,1,79.0,161.0,145.0,105.0,16.1,32.9,29.6,21.4,50.0,153.0,97.0,125.0,11.76470588,36.0,22.82352941,29.41176471,24.0,93.0,149.0,173.0,5.466970387,21.18451025,33.94077449,39.40774487,8.0,7.0,0.0,3.2,1.9,69744.0,104.2,397.0,16.0,416.0,11.08,8.82,8.49,87.53,89.26,90.41,4.134366925064599,3.8461538461538463,0.2882130789107529,48033,48033,1
2561,2561,TX,Bosque County,48035,9565,1519.0,7963,83,2876.0,3814.0,3387.0,1833.0,24.1,32.0,28.4,15.4,2485.0,4329.0,4059.0,1965.0,19.3565976,33.72020564,31.61707431,15.30612245,1635.0,4259.0,4868.0,2519.0,12.31081997,32.06836835,36.65386643,18.96694526,6.0,4.0,0.0,5.0,3.7,56041.0,83.7,7469.0,1561.0,9126.0,23.5,18.58,16.31,75.36,80.0,80.88,15.880815473078934,17.10497479728249,-1.2241593242035567,48035,48035,-1
2562,2562,TX,Bowie County,48037,36534,9237.0,27057,240,13347.0,18711.0,17229.0,9480.0,22.7,31.8,29.3,16.1,8748.0,21032.0,20628.0,11414.0,14.15030248,34.02025169,33.36676264,18.46268319,6283.0,22138.0,20327.0,13951.0,10.02089348,35.30837812,32.4199748,22.2507536,3.0,2.0,1.0,5.1,4.6,52934.0,79.1,27116.0,10747.0,38261.0,30.74,28.8,25.54,68.67,70.24,72.03,25.283297750041058,28.08865424322417,-2.805356493183112,48037,48037,-1
2563,2563,TX,Brazoria County,48039,161816,63849.0,95769,2198,31153.0,41412.0,49821.0,29858.0,20.5,27.2,32.7,19.6,30066.0,50972.0,66170.0,53950.0,14.94646,25.33928554,32.89454061,26.81971386,27519.0,60400.0,80295.0,77028.0,11.22116114,24.62873407,32.74112917,31.40897562,1.0,1.0,1.0,5.0,4.5,82165.0,122.7,90433.0,62228.0,154984.0,34.76,32.25,35.65,64.34,66.39,60.07,39.457779206011764,40.151241418469006,-0.6934622124572414,48039,48039,-1
2564,2564,TX,Brazos County,48041,91656,33671.0,56544,1441,13206.0,14214.0,17136.0,26152.0,18.7,20.1,24.2,37.0,14326.0,20186.0,23362.0,36602.0,15.16363944,21.36627292,24.72797324,38.7421144,13201.0,25985.0,30744.0,53191.0,10.72197269,21.10525418,24.97055742,43.20221571,3.0,2.0,1.0,3.8,3.1,50494.0,75.4,47530.0,35349.0,85061.0,34.94,31.23,34.4,63.85,66.49,57.64,36.736274766518285,41.557235395774796,-4.820960629256511,48041,48041,-1
2565,2565,TX,Brewster County,48043,4568,1967.0,2537,64,1182.0,1163.0,1647.0,1527.0,21.4,21.1,29.8,27.7,1015.0,1257.0,1742.0,2196.0,16.34460548,20.24154589,28.05152979,35.36231884,792.0,1177.0,1770.0,3410.0,11.07847251,16.4638411,24.75870751,47.69897888,7.0,11.0,0.0,4.0,3.4,51197.0,76.5,2461.0,2258.0,4822.0,50.51,45.64,44.05,47.56,51.1,48.85,43.06042031523643,46.827042720862714,-3.7666224056262863,48043,48043,-1
2566,2566,TX,Briscoe County,48045,745,72.0,666,7,298.0,359.0,317.0,207.0,25.2,30.4,26.8,17.5,228.0,356.0,358.0,196.0,20.03514938,31.28295255,31.45869947,17.22319859,151.0,338.0,335.0,154.0,15.4396728,34.5603272,34.25357873,15.74642127,9.0,12.0,0.0,4.0,3.5,49905.0,74.5,639.0,78.0,725.0,24.7,16.67,12.36,74.34,82.34,84.92,9.664429530201343,10.758620689655173,-1.09419115945383,48045,48045,-1
2567,2567,TX,Brooks County,48047,2402,1308.0,1077,17,2365.0,1103.0,926.0,323.0,50.1,23.4,19.6,6.8,1794.0,1509.0,830.0,432.0,39.29901424,33.0558598,18.18181818,9.463307777,1467.0,1521.0,987.0,939.0,29.85347985,30.95238095,20.08547009,19.10866911,7.0,9.0,0.0,5.9,6.0,33460.0,50.0,998.0,1470.0,2484.0,75.66,78.49,74.61,24.08,21.1,23.61,54.45462114904247,59.17874396135266,-4.724122812310192,48047,48047,-1
2568,2568,TX,Brown County,48049,16850,2131.0,14591,128,6095.0,8401.0,5913.0,3607.0,25.4,35.0,24.6,15.0,3931.0,10010.0,7360.0,4068.0,15.49528953,39.45760574,29.01178604,16.0353187,3347.0,8848.0,9064.0,5277.0,12.61305396,33.34338257,34.15737112,19.88619234,5.0,8.0,0.0,4.7,4.3,48803.0,72.9,13698.0,2107.0,15969.0,18.79,13.65,11.56,80.27,85.29,85.68,12.646884272997033,13.194313983342726,-0.5474297103456927,48049,48049,-1
2569,2569,TX,Burleson County,48051,9363,1703.0,7586,74,3117.0,4044.0,2201.0,1425.0,28.9,37.5,20.4,13.2,2861.0,4344.0,3284.0,1350.0,24.16589239,36.6922882,27.73882929,11.40299012,2097.0,4375.0,3513.0,2893.0,16.28358441,33.97266656,27.2790806,22.46466843,3.0,2.0,1.0,3.9,3.6,57469.0,85.8,6743.0,1788.0,8609.0,30.8,26.41,21.42,68.22,72.35,76.38,18.18861476022642,20.768962713439425,-2.5803479532130034,48051,48051,-1
2570,2570,TX,Burnet County,48053,27950,6018.0,21689,243,5202.0,7607.0,6545.0,4082.0,22.2,32.5,27.9,17.4,4338.0,9912.0,9162.0,6615.0,14.4469977,33.01029074,30.51253872,22.03017284,4114.0,10454.0,10969.0,9989.0,11.58025108,29.42633564,30.87597816,28.11743512,6.0,4.0,0.0,4.2,3.0,72510.0,108.3,18767.0,5639.0,24717.0,27.28,21.87,19.77,71.38,76.46,76.22,21.531305903398927,22.814257393696646,-1.2829514902977195,48053,48053,-1
2571,2571,TX,Caldwell County,48055,15535,6517.0,8825,193,5836.0,7075.0,4729.0,2697.0,28.7,34.8,23.3,13.3,5310.0,9038.0,5883.0,3545.0,22.33344549,38.01312248,24.74343876,14.90999327,6024.0,11478.0,7959.0,5101.0,19.71075191,37.55644264,26.04214384,16.69066161,1.0,1.0,1.0,5.0,3.5,60063.0,89.7,8031.0,6672.0,14973.0,46.39,43.29,39.65,52.43,54.4,55.33,41.95043450273576,44.560208375075135,-2.6097738723393746,48055,48055,-1
2572,2572,TX,Calhoun County,48057,7828,1852.0,5936,40,4029.0,4313.0,3100.0,1570.0,31.0,33.1,23.8,12.1,3351.0,4398.0,4115.0,2124.0,23.95624821,31.44123534,29.41807263,15.18444381,2133.0,4730.0,4549.0,2207.0,15.66194287,34.73089067,33.40186504,16.20530142,6.0,5.0,0.0,6.9,3.7,70662.0,105.5,5641.0,2148.0,7856.0,39.67,36.25,30.41,59.69,62.33,66.59,23.658661216147163,27.34215885947047,-3.6834976433233066,48057,48057,-1
2573,2573,TX,Callahan County,48059,6978,758.0,6173,47,1794.0,3299.0,2500.0,1065.0,20.7,38.1,28.9,12.3,1236.0,3316.0,3207.0,1627.0,13.1685489,35.32921372,34.16790965,17.33432772,770.0,3514.0,3215.0,2224.0,7.919366451,36.14110871,33.06592615,22.87359868,3.0,2.0,1.0,4.3,3.6,56708.0,84.7,6012.0,734.0,6832.0,18.6,14.45,10.2,80.28,84.24,87.2,10.862711378618515,10.743559718969555,0.1191516596489599,48059,48059,1
2574,2574,TX,Cameron County,48061,115982,54156.0,60925,901,83716.0,37615.0,40748.0,24985.0,44.8,20.1,21.8,13.4,85759.0,55691.0,55747.0,34448.0,37.02173585,24.04152906,24.06570399,14.8710311,72894.0,64955.0,63568.0,48712.0,29.14256244,25.9686002,25.41408633,19.47475103,2.0,2.0,1.0,7.8,5.7,46436.0,69.3,49032.0,64063.0,114174.0,64.08,64.99,64.51,35.25,33.94,32.01,46.69345243227397,56.10997249811691,-9.416520065842938,48061,48061,-1
2575,2575,TX,Camp County,48063,5236,1200.0,4006,30,2279.0,2439.0,1847.0,909.0,30.5,32.6,24.7,12.2,2115.0,2362.0,2444.0,1258.0,25.85890696,28.87883604,29.88140359,15.38085341,1047.0,3096.0,2351.0,1698.0,12.78076172,37.79296875,28.69873047,20.72753906,6.0,6.0,0.0,5.4,4.5,51024.0,76.2,3626.0,1394.0,5060.0,37.97,32.94,27.74,61.27,66.46,70.48,22.91825821237586,27.549407114624508,-4.631148902248647,48063,48063,-1
2576,2576,TX,Carson County,48065,3158,288.0,2853,17,751.0,1334.0,1551.0,669.0,17.4,31.0,36.0,15.5,578.0,1232.0,1492.0,953.0,13.5840188,28.95417156,35.06462985,22.39717979,296.0,1286.0,1338.0,985.0,7.580025608,32.93213828,34.2637644,25.2240717,2.0,2.0,1.0,3.5,3.1,66548.0,99.4,2779.0,297.0,3122.0,13.62,10.51,8.4,85.5,88.23,88.39,9.119696010132996,9.51313260730301,-0.3934365971700142,48065,48065,-1
2577,2577,TX,Cass County,48067,14118,2398.0,11676,44,5134.0,7858.0,5089.0,2465.0,25.0,38.2,24.8,12.0,3630.0,8122.0,6583.0,2872.0,17.11698967,38.29867497,31.0416372,13.54269817,2475.0,8466.0,5645.0,3451.0,12.35214853,42.25183411,28.17288017,17.2231372,6.0,6.0,0.0,6.5,4.7,42896.0,64.1,11033.0,2795.0,13927.0,29.46,24.8,19.37,69.89,74.34,78.79,16.98540869811588,20.068930853737346,-3.0835221556214663,48067,48067,-1
2578,2578,TX,Castro County,48069,2023,418.0,1594,11,1685.0,1445.0,1027.0,714.0,34.6,29.7,21.1,14.7,1579.0,1536.0,1059.0,655.0,32.69828122,31.80782771,21.93000621,13.56388486,1118.0,1507.0,997.0,877.0,24.84996666,33.49633252,22.16048011,19.49322072,6.0,6.0,0.0,4.1,3.1,62236.0,92.9,1602.0,466.0,2083.0,31.38,29.73,26.34,68.18,69.37,70.81,20.662382600098862,22.371579452712435,-1.709196852613573,48069,48069,-1
2579,2579,TX,Chambers County,48071,24958,4187.0,20557,214,3769.0,5306.0,5298.0,1975.0,23.1,32.5,32.4,12.1,3194.0,6622.0,8555.0,3710.0,14.4649246,29.98958381,38.74371632,16.80177528,3223.0,8021.0,11866.0,6821.0,10.76809996,26.79830276,39.64451572,22.78908155,1.0,1.0,1.0,4.5,5.3,89767.0,134.1,17353.0,3997.0,21652.0,23.98,18.93,17.56,75.14,79.99,79.47,16.77618398910169,18.460188435248476,-1.684004446146787,48071,48071,-1
2580,2580,TX,Cherokee County,48073,20484,3739.0,16580,165,9488.0,9600.0,7509.0,3411.0,31.6,32.0,25.0,11.4,7844.0,11785.0,8921.0,4200.0,23.95114504,35.98473282,27.23969466,12.82442748,7049.0,10812.0,10143.0,5403.0,21.10036819,32.36447451,30.3619002,16.1732571,6.0,5.0,0.0,5.0,4.4,48664.0,72.7,15101.0,4210.0,19508.0,28.08,24.03,20.66,71.24,75.0,76.94,18.25327084553798,21.580889891326635,-3.327619045788655,48073,48073,-1
2581,2581,TX,Childress County,48075,2272,263.0,1991,18,1813.0,1601.0,1312.0,447.0,35.0,30.9,25.4,8.6,652.0,2070.0,1422.0,777.0,13.24933957,42.06462101,28.89656574,15.78947368,899.0,1871.0,1492.0,731.0,18.00520729,37.47246145,29.88183457,14.6404967,7.0,11.0,0.0,4.9,2.8,42758.0,63.9,1943.0,310.0,2279.0,21.65,16.03,12.14,77.61,83.42,86.47,11.575704225352112,13.602457218078104,-2.026752992725992,48075,48075,-1
2582,2582,TX,Clay County,48077,5903,584.0,5283,36,1476.0,2992.0,2029.0,1052.0,19.6,39.6,26.9,13.9,883.0,2793.0,2526.0,1366.0,11.66754757,36.90539112,33.37737844,18.04968288,533.0,2673.0,2577.0,1751.0,7.074595169,35.47916114,34.20493762,23.24130608,3.0,2.0,1.0,3.4,3.8,60973.0,91.1,5069.0,614.0,5741.0,20.32,14.63,10.68,78.91,84.36,87.23,9.893274606132476,10.69500087092841,-0.8017262647959349,48077,48077,-1
2583,2583,TX,Cochran County,48079,893,147.0,736,10,835.0,631.0,543.0,227.0,37.3,28.2,24.3,10.2,620.0,564.0,477.0,240.0,32.61441347,29.66859548,25.09205681,12.62493425,517.0,574.0,454.0,144.0,30.6098283,33.98460628,26.87981054,8.525754885,9.0,10.0,0.0,5.5,4.8,42274.0,63.1,809.0,177.0,1000.0,26.87,27.92,21.09,71.71,70.77,75.36,16.461366181410973,17.7,-1.238633818589026,48079,48079,-1
2584,2584,TX,Coke County,48081,1811,179.0,1620,12,676.0,891.0,669.0,384.0,25.8,34.0,25.5,14.7,350.0,790.0,889.0,388.0,14.48076127,32.68514688,36.78113364,16.05295821,333.0,776.0,811.0,465.0,13.96226415,32.53668763,34.00419287,19.49685535,8.0,7.0,0.0,4.5,3.5,46767.0,69.8,1586.0,178.0,1779.0,19.06,12.71,9.84,79.8,86.51,88.9,9.884041965764771,10.005621135469365,-0.12157916970459404,48081,48081,-1
2585,2585,TX,Coleman County,48083,4155,428.0,3711,16,1851.0,2431.0,1343.0,748.0,29.0,38.1,21.1,11.7,1163.0,2423.0,1631.0,858.0,19.14403292,39.88477366,26.84773663,14.12345679,660.0,1641.0,2133.0,1154.0,11.81102362,29.36649964,38.17108089,20.65139585,6.0,6.0,0.0,5.0,4.3,42253.0,63.1,3641.0,451.0,4124.0,17.37,12.66,10.65,81.33,86.25,87.21,10.300842358604092,10.935984481086324,-0.6351421224822325,48083,48083,-1
2586,2586,TX,Collin County,48085,512557,220269.0,278427,13861,25842.0,47525.0,92881.0,149417.0,8.2,15.1,29.4,47.3,34814.0,78435.0,145014.0,248049.0,6.875997409,15.49143611,28.64123307,48.99133341,40176.0,104707.0,180199.0,386099.0,5.64919479,14.72297488,25.33799413,54.2898362,1.0,1.0,1.0,4.1,3.2,102119.0,152.5,252318.0,230945.0,492216.0,36.77,33.49,38.91,62.34,65.02,55.62,42.974537466076946,46.919441871048484,-3.9449044049715383,48085,48085,-1
2587,2587,TX,Collingsworth County,48087,1201,135.0,1066,0,619.0,552.0,658.0,330.0,28.7,25.6,30.5,15.3,437.0,594.0,588.0,411.0,21.5270936,29.26108374,28.96551724,20.24630542,397.0,413.0,526.0,450.0,22.22844345,23.12430011,29.45128779,25.19596865,9.0,10.0,0.0,3.7,3.5,45734.0,68.3,1048.0,155.0,1218.0,19.58,15.39,12.54,78.91,83.65,85.03,11.240632805995004,12.725779967159278,-1.4851471611642744,48087,48087,-1
2588,2588,TX,Colorado County,48089,9984,2102.0,7819,63,4138.0,4463.0,2850.0,1932.0,30.9,33.3,21.3,14.4,2806.0,5637.0,3478.0,2345.0,19.66914342,39.51352867,24.37964391,16.437684,2184.0,4896.0,3826.0,3107.0,15.58552772,34.93898523,27.30321844,22.17226861,6.0,4.0,0.0,4.3,3.5,62004.0,92.6,7472.0,2420.0,9975.0,30.03,25.0,23.34,69.38,74.24,74.3,21.053685897435898,24.260651629072683,-3.206965731636785,48089,48089,-1
2589,2589,TX,Comal County,48091,103188,27548.0,74588,1052,8483.0,14948.0,15366.0,13752.0,16.1,28.4,29.2,26.2,8257.0,18864.0,24025.0,24355.0,10.93627899,24.98509954,31.82077059,32.25785089,7388.0,26807.0,34567.0,46877.0,6.388848053,23.18162558,29.89216441,40.53736196,1.0,1.0,1.0,4.3,3.5,93487.0,139.6,62740.0,24826.0,88863.0,25.72,22.22,22.9,73.16,76.3,72.59,26.696902740628754,27.937386763894985,-1.2404840232662302,48091,48091,-1
2590,2590,TX,Comanche County,48093,6544,834.0,5679,31,2806.0,3256.0,2127.0,1222.0,29.8,34.6,22.6,13.0,2090.0,3293.0,2332.0,1773.0,22.02782462,34.70699831,24.57841484,18.68676223,1478.0,3185.0,3137.0,1815.0,15.37181487,33.12532501,32.62610504,18.87675507,7.0,9.0,0.0,4.1,3.5,49076.0,73.3,5177.0,853.0,6086.0,25.57,18.14,15.07,73.09,80.39,82.74,12.744498777506113,14.015773907328294,-1.2712751298221807,48093,48093,-1
2591,2591,TX,Concho County,48095,1195,153.0,1035,7,1188.0,795.0,526.0,412.0,40.7,27.2,18.0,14.1,919.0,1270.0,758.0,380.0,27.62248272,38.1725278,22.78328825,11.42170123,621.0,913.0,654.0,286.0,25.10105093,36.90379951,26.4349232,11.56022635,8.0,6.0,0.0,5.2,3.1,48563.0,72.5,1058.0,197.0,1268.0,23.86,19.38,13.86,74.93,79.22,82.87,12.803347280334728,15.53627760252366,-2.732930322188931,48095,48095,-1
2592,2592,TX,Cooke County,48097,20414,3303.0,16949,162,4815.0,7296.0,7403.0,3634.0,20.8,31.5,32.0,15.7,4353.0,8033.0,8321.0,4369.0,17.35922795,32.03461477,33.18312331,17.42303398,3199.0,8948.0,9764.0,6645.0,11.20254938,31.33492086,34.19246393,23.27006584,6.0,3.0,0.0,4.8,3.4,58060.0,86.7,15596.0,3210.0,18988.0,20.3,15.65,14.74,78.97,83.28,82.61,16.18007249926521,16.905413945649883,-0.7253414463846717,48097,48097,-1
2593,2593,TX,Coryell County,48099,23873,6931.0,16665,277,7883.0,13403.0,15306.0,5172.0,18.9,32.1,36.6,12.4,5273.0,14899.0,18328.0,6714.0,11.66231698,32.95218295,40.53611713,14.84938293,5236.0,14933.0,23160.0,9066.0,9.993319973,28.50081115,44.2026911,17.30317778,2.0,2.0,1.0,6.0,4.5,59718.0,89.2,15438.0,7565.0,23490.0,36.11,31.06,27.74,63.0,67.57,66.98,29.032798559041595,32.205193699446575,-3.17239514040498,48099,48099,-1
2594,2594,TX,Cottle County,48101,657,89.0,565,3,455.0,411.0,271.0,205.0,33.9,30.6,20.2,15.3,241.0,350.0,391.0,198.0,20.42372881,29.66101695,33.13559322,16.77966102,199.0,315.0,382.0,201.0,18.14038286,28.71467639,34.82224248,18.32269827,9.0,12.0,0.0,4.8,2.7,44590.0,66.6,540.0,113.0,662.0,26.52,24.29,15.03,72.2,74.9,82.68,13.54642313546423,17.069486404833835,-3.5230632693696045,48101,48101,-1
2595,2595,TX,Crane County,48103,1389,186.0,1195,8,749.0,789.0,549.0,307.0,31.3,33.0,22.9,12.8,792.0,865.0,753.0,389.0,28.29581994,30.90389425,26.90246517,13.89782065,723.0,1091.0,627.0,453.0,24.98272287,37.69868694,21.66551486,15.65307533,6.0,6.0,0.0,4.9,5.0,63555.0,94.9,1247.0,241.0,1503.0,21.94,21.43,21.6,76.96,76.77,75.79,13.390928725701944,16.03459747172322,-2.6436687460212767,48103,48103,-1
2596,2596,TX,Crockett County,48105,1415,323.0,1085,7,1007.0,770.0,605.0,277.0,37.9,29.0,22.8,10.4,948.0,678.0,652.0,242.0,37.61904762,26.9047619,25.87301587,9.603174603,658.0,662.0,658.0,366.0,28.07167235,28.24232082,28.07167235,15.61433447,7.0,11.0,0.0,3.5,4.0,53159.0,79.4,1220.0,344.0,1574.0,33.14,32.94,26.67,66.41,65.68,70.25,22.82685512367491,21.855146124523507,0.971708999151403,48105,48105,1
2597,2597,TX,Crosby County,48107,1880,451.0,1416,13,1643.0,1313.0,890.0,453.0,38.2,30.5,20.7,10.5,1172.0,1278.0,936.0,509.0,30.08985879,32.81129653,24.03080873,13.06803594,757.0,1289.0,888.0,479.0,22.17990038,37.76736009,26.01816584,14.03457369,2.0,2.0,1.0,5.0,4.1,42728.0,63.8,1396.0,527.0,1953.0,35.74,35.76,27.08,63.79,63.35,68.34,23.98936170212766,26.984126984126984,-2.9947652819993245,48107,48107,-1
2598,2598,TX,Culberson County,48109,781,319.0,451,11,781.0,492.0,261.0,247.0,43.9,27.6,14.7,13.9,538.0,505.0,198.0,244.0,36.22895623,34.00673401,13.33333333,16.43097643,399.0,849.0,263.0,177.0,23.63744076,50.29620853,15.58056872,10.48578199,9.0,12.0,0.0,4.7,2.9,48217.0,72.0,415.0,438.0,864.0,64.82,64.62,59.19,33.86,33.56,36.51,40.84507042253521,50.69444444444444,-9.849374021909235,48109,48109,-1
2599,2599,TX,Dallam County,48111,1442,152.0,1280,10,1295.0,1188.0,864.0,356.0,35.0,32.1,23.3,9.6,1107.0,1213.0,1158.0,416.0,28.42835131,31.15048793,29.73805855,10.68310221,981.0,1768.0,1079.0,639.0,21.96104768,39.57913589,24.15491381,14.30490262,7.0,11.0,0.0,3.1,2.4,70895.0,105.9,1389.0,197.0,1609.0,19.01,16.49,14.38,79.86,81.36,81.67,10.540915395284328,12.243629583592293,-1.702714188307965,48111,48111,-1
